Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
32;Akershus;;;;;PP;Pensjonistpartiet;0,90708;514392;2580;1190;3770;;;0;0;
32;Akershus;;;;;PS;Partiet Sentrum;0,27597;514392;581;566;1147;;;0;0;
33;Buskerud;;;;;A;Arbeiderpartiet;29,38756;194805;27688;16659;44347;;;3;0;
33;Buskerud;;;;;SV;Sosialistisk Venstreparti;4,35509;194805;4225;2347;6572;;;1;1;
33;Buskerud;;;;;RØDT;Rødt;4,04893;194805;3873;2237;6110;;;0;0;
33;Buskerud;;;;;SP;Senterpartiet;5,53531;194805;4252;4101;8353;;;0;0;
33;Buskerud;;;;;KRF;Kristelig Folkeparti;2,83624;194805;2617;1663;4280;;;0;0;
33;Buskerud;;;;;MDG;Miljøpartiet De Grønne;3,56717;194805;3411;1972;5383;;;0;0;
33;Buskerud;;;;;V;Venstre;3,07745;194805;2787;1857;4644;;;0;0;
33;Buskerud;;;;;H;Høyre;15,31371;194805;14531;8578;23109;;;1;0;
33;Buskerud;;;;;FRP;Fremskrittspartiet;27,60563;194805;27604;14054;41658;;;3;0;
33;Buskerud;;;;;DEMN;Norgesdemokratene;0,90256;194805;729;633;1362;;;0;0;
33;Buskerud;;;;;DNI;Partiet DNI;0,17495;194805;169;95;264;;;0;0;
33;Buskerud;;;;;FRED;Fred og Rettferdighet (FOR);0,26905;194805;247;159;406;;;0;0;
33;Buskerud;;;;;GENP;Generasjonspartiet;0,68587;194805;606;429;1035;;;0;0;
33;Buskerud;;;;;HELSE;Velferd og Innovasjonspartiet;0,16898;194805;140;115;255;;;0;0;
33;Buskerud;;;;;INP;Industri- og Næringspartiet;0,57653;194805;506;364;870;;;0;0;
33;Buskerud;;;;;KRISTNE;Konservativt;0,40754;194805;392;223;615;;;0;0;
33;Buskerud;;;;;PP;Pensjonistpartiet;0,73358;194805;733;374;1107;;;0;0;
33;Buskerud;;;;;PS;Partiet Sentrum;0,35387;194805;322;212;534;;;0;0;
39;Vestfold;;;;;A;Arbeiderpartiet;27,48668;191631;24189;17400;41589;;;2;0;
39;Vestfold;;;;;SV;Sosialistisk Venstreparti;4,09039;191631;3921;2268;6189;;;0;0;
39;Vestfold;;;;;RØDT;Rødt;4,91124;191631;4484;2947;7431;;;0;0;
39;Vestfold;;;;;SP;Senterpartiet;3,29267;191631;2344;2638;4982;;;0;0;
39;Vestfold;;;;;KRF;Kristelig Folkeparti;4,12343;191631;3428;2811;6239;;;0;0;
39;Vestfold;;;;;MDG;Miljøpartiet De Grønne;4,288;191631;3882;2606;6488;;;1;1;
39;Vestfold;;;;;V;Venstre;3,49689;191631;2998;2293;5291;;;0;0;
39;Vestfold;;;;;H;Høyre;16,50166;191631;14639;10329;24968;;;1;0;
39;Vestfold;;;;;FRP;Fremskrittspartiet;27,58053;191631;25310;16421;41731;;;3;0;
39;Vestfold;;;;;DEMN;Norgesdemokratene;0,8116;191631;623;605;1228;;;0;0;
39;Vestfold;;;;;DNI;Partiet DNI;0,18968;191631;180;107;287;;;0;0;
39;Vestfold;;;;;FRED;Fred og Rettferdighet (FOR);0,2908;191631;271;169;440;;;0;0;
39;Vestfold;;;;;GENP;Generasjonspartiet;0,70784;191631;620;451;1071;;;0;0;
39;Vestfold;;;;;HELSE;Velferd og Innovasjonspartiet;0,17118;191631;143;116;259;;;0;0;
39;Vestfold;;;;;INP;Industri- og Næringspartiet;0,64042;191631;511;458;969;;;0;0;
39;Vestfold;;;;;KRISTNE;Konservativt;0,49833;191631;451;303;754;;;0;0;
39;Vestfold;;;;;PP;Pensjonistpartiet;0,78054;191631;702;479;1181;;;0;0;
39;Vestfold;;;;;PS;Partiet Sentrum;0,13813;191631;124;85;209;;;0;0;
40;Telemark;;;;;A;Arbeiderpartiet;31,33763;133948;17016;15347;32363;;;2;0;
40;Telemark;;;;;SV;Sosialistisk Venstreparti;4,1076;133948;2536;1706;4242;;;0;0;
40;Telemark;;;;;RØDT;Rødt;5,85251;133948;3327;2717;6044;;;0;0;
40;Telemark;;;;;SP;Senterpartiet;6,17592;133948;2511;3867;6378;;;0;0;
40;Telemark;;;;;KRF;Kristelig Folkeparti;5,01588;133948;2598;2582;5180;;;1;1;
40;Telemark;;;;;MDG;Miljøpartiet De Grønne;3,33004;133948;1946;1493;3439;;;0;0;
40;Telemark;;;;;V;Venstre;2,06639;133948;1175;959;2134;;;0;0;
40;Telemark;;;;;H;Høyre;11,04462;133948;6079;5327;11406;;;1;0;
40;Telemark;;;;;FRP;Fremskrittspartiet;26,06612;133948;14460;12459;26919;;;2;0;
40;Telemark;;;;;DEMN;Norgesdemokratene;1,07677;133948;497;615;1112;;;0;0;
40;Telemark;;;;;DNI;Partiet DNI;0,43284;133948;233;214;447;;;0;0;
40;Telemark;;;;;FRED;Fred og Rettferdighet (FOR);0,28081;133948;161;129;290;;;0;0;
40;Telemark;;;;;GENP;Generasjonspartiet;0,7427;133948;385;382;767;;;0;0;
40;Telemark;;;;;HELSE;Velferd og Innovasjonspartiet;0,19366;133948;96;104;200;;;0;0;
40;Telemark;;;;;INP;Industri- og Næringspartiet;0,83469;133948;411;451;862;;;0;0;
40;Telemark;;;;;KRISTNE;Konservativt;0,69428;133948;397;320;717;;;0;0;
40;Telemark;;;;;PP;Pensjonistpartiet;0,61004;133948;320;310;630;;;0;0;
40;Telemark;;;;;PS;Partiet Sentrum;0,1375;133948;67;75;142;;;0;0;
55;Troms;;;;;A;Arbeiderpartiet;29,53169;126368;16368;12444;28812;;;2;0;
55;Troms;;;;;SV;Sosialistisk Venstreparti;7,20253;126368;4349;2678;7027;;;0;0;
55;Troms;;;;;RØDT;Rødt;7,44135;126368;4190;3070;7260;;;1;1;
55;Troms;;;;;SP;Senterpartiet;6,28927;126368;2715;3421;6136;;;0;0;
55;Troms;;;;;KRF;Kristelig Folkeparti;2,91606;126368;1417;1428;2845;;;0;0;
55;Troms;;;;;MDG;Miljøpartiet De Grønne;3,61203;126368;2149;1375;3524;;;0;0;
55;Troms;;;;;V;Venstre;1,99973;126368;1119;832;1951;;;0;0;
55;Troms;;;;;H;Høyre;10,87092;126368;6045;4561;10606;;;1;0;
55;Troms;;;;;FRP;Fremskrittspartiet;25,75157;126368;14738;10386;25124;;;2;0;
55;Troms;;;;;DEMN;Norgesdemokratene;0,75951;126368;357;384;741;;;0;0;
55;Troms;;;;;DNI;Partiet DNI;0,26752;126368;144;117;261;;;0;0;
55;Troms;;;;;FRED;Fred og Rettferdighet (FOR);0,31467;126368;179;128;307;;;0;0;
55;Troms;;;;;GENP;Generasjonspartiet;0,74823;126368;361;369;730;;;0;0;
55;Troms;;;;;HELSE;Velferd og Innovasjonspartiet;0,14657;126368;79;64;143;;;0;0;
55;Troms;;;;;INP;Industri- og Næringspartiet;1,02395;126368;497;502;999;;;0;0;
55;Troms;;;;;KRISTNE;Konservativt;0,39257;126368;215;168;383;;;0;0;
55;Troms;;;;;PP;Pensjonistpartiet;0,62934;126368;333;281;614;;;0;0;
55;Troms;;;;;PS;Partiet Sentrum;0,1025;126368;50;50;100;;;0;0;
56;Finnmark;;;;;A;Arbeiderpartiet;28,11867;54610;7103;4138;11241;;;2;0;
56;Finnmark;;;;;SV;Sosialistisk Venstreparti;5,20299;54610;1365;715;2080;;;0;0;
56;Finnmark;;;;;RØDT;Rødt;9,83065;54610;2545;1385;3930;;;0;0;
56;Finnmark;;;;;SP;Senterpartiet;5,47315;54610;1157;1031;2188;;;0;0;
56;Finnmark;;;;;KRF;Kristelig Folkeparti;2,0787;54610;496;335;831;;;0;0;
56;Finnmark;;;;;MDG;Miljøpartiet De Grønne;2,15374;54610;593;268;861;;;1;1;
56;Finnmark;;;;;V;Venstre;1,2257;54610;321;169;490;;;0;0;
56;Finnmark;;;;;H;Høyre;5,93841;54610;1536;838;2374;;;0;0;
56;Finnmark;;;;;FRP;Fremskrittspartiet;24,47157;54610;6480;3303;9783;;;1;0;
56;Finnmark;;;;;DEMN;Norgesdemokratene;0,85799;54610;178;165;343;;;0;0;
56;Finnmark;;;;;DNI;Partiet DNI;0,38022;54610;106;46;152;;;0;0;
56;Finnmark;;;;;FRED;Fred og Rettferdighet (FOR);0,38272;54610;82;71;153;;;0;0;
56;Finnmark;;;;;GENP;Generasjonspartiet;0,97556;54610;245;145;390;;;0;0;
56;Finnmark;;;;;HELSE;Velferd og Innovasjonspartiet;0,15509;54610;38;24;62;;;0;0;
56;Finnmark;;;;;INP;Industri- og Næringspartiet;1,00308;54610;245;156;401;;;0;0;
56;Finnmark;;;;;KRISTNE;Konservativt;1,2157;54610;293;193;486;;;0;0;
56;Finnmark;;;;;PS;Partiet Sentrum;0,09505;54610;23;15;38;;;0;0;
56;Finnmark;;;;;PASF;Pasientfokus;10,441;54610;2958;1216;4174;;;0;0;
